,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
26,(0.2706037274178626+0.3557510226995665j),(0.021519064122783003+0.017690936599655926j),(0.32290772688224756-0.25944462847127187j),(0.06288391651766527-0.04332369270612112j),(0.14978554727296017+0.37138204776997286j),(0.06486016484819648+0.33235505909911534j),(0.7489855195949229+0.2641417587035308j),(0.051862202600469656-0.6517285611743235j),(0.016380471038640904+0.17773686523692167j),(0.3959027593928203-0.4321505018062016j),(0.37175456025963194+0.46495445012375064j),(0.23266136686285063+0.1046030805146313j),(0.3604366217687448-0.5240470576134454j),(0.06759476419398223-0.008191471779498381j),(0.34171812090611076+0.2908336635389656j),(0.7266051885703217+1.1207664789303915j),(-0.32333306523914246-0.46798784117043846j),(0.9098554376787243-0.18126625548659353j),(0.3151765098391552-0.22148470480747948j),(-0.27746450949043133+1.4357551146263217j),(0.047409826421064644+0.07591966023659481j),(-0.015934194185593865+0.13355563813280724j),(0.15881155611757228-0.10431882053502456j),(-0.018677916568877222-0.009047750037553738j),(0.15659152349083139+0.12563898101782667j)
27,(0.5496509056878474+0.0014557381030125469j),(0.2608323230698699-0.1203067783207338j),(0.06730511130179172-0.2664932019686117j),(0.1503859957732972-0.004207726514816874j),(0.1742595442787201+0.06972630938652916j),(-0.2166233956247291+0.608042136455013j),(0.6306247784063782-0.02991196470849336j),(0.4784532255289644-0.5381625625228275j),(-0.004184587064804553+0.03376207299638061j),(-0.1210306523028258-0.03822444251929388j),(0.24525609250811564-0.16368648755244702j),(0.29932043545013276+0.08208515028545732j),(0.275643489709607-0.12761182072408742j),(0.12786766647418424-0.040228980784011374j),(0.1871858046176842-0.03275982496564253j),(1.5223941197893347-0.7316551346539458j),(-0.6003917154221925+0.38516893982783107j),(-0.3198093531889501+0.8433385707416741j),(0.3588709358040604+0.10491167495460761j),(0.6106522855201776+0.41937782252786726j),(0.08628089496990372+0.01810014980895175j),(0.09937203451141609+0.24983480603779246j),(0.24843087632547142+0.12605681048372488j),(0.06536986672234013+0.03910410702456523j),(0.0947628136752056+0.051156372374960575j)
28,(0.3468142315256345+0.12231601728083343j),(-0.0991129935377772+0.0020601531005774304j),(0.36737100124169686+0.04424961579891868j),(-0.03503059841722306+0.005869456653945941j),(0.00679222466109887-0.3371314840893519j),(-0.20054968003516066-0.5944977501670248j),(0.6217912523306337-0.082411099573515j),(-0.644419405927888-0.22123324445005743j),(0.2947650675898226-0.06166637194550434j),(0.38326232123193793+0.8906495297023078j),(0.3598689837741133+0.2321029962580785j),(0.11581785725033755-0.1078505662226587j),(0.2597201383911413+0.28236114831968406j),(0.06977297814996102-0.042856297963600305j),(0.4563791974660396-0.12634243496103398j),(1.2449443755075165-0.9866903820441276j),(1.0914156141758062+0.40223921128332873j),(0.018288425907901473-0.8604726084388123j),(0.5770328682098701+0.1609924188444614j),(0.07336903779648918+1.1813311759090124j),(0.4931145153332328+0.38648105437085933j),(-0.14115084392984711-0.02371975360983742j),(0.5456094949238832+0.2577638653209791j),(-0.05011605754327339+0.0035001778895995747j),(0.1751330687091362-0.48325848487146467j)
29,(0.6115025439937682+0.022779594569643867j),(-0.11308838247655868-0.002691360406106482j),(0.30081375690227213-0.035971515692970565j),(-0.020655127706496988+0.0006099412866533843j),(0.004150435964292015-0.43602654254475726j),(-0.27480401594689813-0.4810097877765423j),(0.6138453739156454+0.12794433261076466j),(-0.04674913394317931-0.657106688596912j),(0.28538943355941515-0.08684823742294398j),(0.18471946279464277+0.9370412900550983j),(0.031761830906290554+0.3347539964987361j),(0.17389505038425496-0.08396699322838018j),(0.05345182189870004+0.01308233808459175j),(0.07904388918701817-0.0607026228681411j),(0.4485739496263131+0.1704972151807792j),(0.6552459135459505-0.7842052190646804j),(0.7904238212428537+0.8413056930956526j),(0.9663971049434051-1.0469778948446038j),(0.5610382984719444+0.16105994243981048j),(-0.5024316777492734+1.3739251111928632j),(0.40842441374275257+0.44929156071626747j),(-0.15345076400812563-0.013628975741894719j),(0.2763873691406751+0.26106432217337533j),(-0.0364522467305016+0.03480979247181951j),(0.14972210409888692-0.32486620770481045j)
30,(0.6191098997134831-0.07901132678639809j),(0.0014300870993706099-0.061030082552196226j),(0.04285282462643369-0.1305391219500913j),(0.12550236541991716+0.02401562889450371j),(0.1527913873784046-0.08320928547751641j),(0.052710144844396865-0.06016556718519559j),(0.08673422228647815+0.0710118842904475j),(0.2539481670174783-0.14780032570495683j),(0.009876886659835923-0.04813589514058585j),(-0.08307698356857825-0.0817065241819923j),(-0.08999648727578136+0.289195241969938j),(0.20593773881457103+0.2907887282622872j),(0.8443665986486832-0.08922377771970372j),(-0.014585523033181846-0.05779237490789267j),(-0.1837058991755367-0.1498781169787369j),(1.0584270517077459-0.476819317791373j),(-0.4096775324805346+0.18207559301606763j),(0.293719666957478+0.8747335547105718j),(0.39496752231242654-0.007597260299870151j),(0.5414070762945948-0.5321059373799572j),(0.2367999279815796+0.3434178615251001j),(0.09562226091324266-0.0552212423567147j),(0.06366333925521864-0.18266483404997366j),(0.0014046043957327385+0.07720555152904429j),(0.0465459979025615+0.10482048051552433j)
31,(0.503634785368945-0.3160089480283048j),(-0.026835314662460974-0.10740641547759033j),(-0.3895127919901819+0.16948216355687828j),(-0.058552522128856345+0.0710029632257107j),(0.037135605110036427-0.059626553233441015j),(0.20930795775499905+0.232177474823852j),(0.19776873015506496+0.11751311221605995j),(0.30851508345020595+0.12901152154809858j),(-0.07968037268785447-0.0767385948341908j),(-0.034568739824401194-0.22604406125097526j),(-0.28053529906731334-0.15103897357885238j),(0.13727257737963092-0.012894845148992896j),(0.6338068503918457-0.07195370797223502j),(-0.011425117778763427+0.01519201198538804j),(-0.26390467269682266-0.05398248724701959j),(-1.0945689609625049-1.3895819717811233j),(-1.0064194633087826+0.006615852378300924j),(-1.2410236833435675+1.0803660794447905j),(0.4427447170202189+0.22428906955464017j),(0.4946126310178999+0.4500880587782733j),(-0.053031450581905254+0.4208738536926747j),(-0.05554467467086615+0.10727268147696227j),(-0.22253193996347634-0.05134225285327719j),(0.031561485786738674-0.08039066340312036j),(0.19738941271955207+0.04616047422983963j)
32,(0.6625494641668817-0.10116305667477032j),(0.2516593530604065-0.07606460535756329j),(-0.12614394117355401-0.21301586960064878j),(-0.007563871133484824-0.0116922474510009j),(-0.013267771162659146-0.14750764761290786j),(0.2889178552926442+0.3060581370930052j),(0.1706709212317855+0.03949375584782559j),(0.27733099485207335+0.11055597687456895j),(-0.1038902214621904-0.08138590588346378j),(0.015936904072509344-0.06578968282587679j),(-0.12405459125271852+0.26779149684359616j),(-0.05262538894134487-3.957419036332288e-05j),(0.5954092224550236+0.06298928027137068j),(-0.18479752207548816+0.02949432205489058j),(-0.009243450593481195+0.08066481547605103j),(-0.4708993478972566+0.28486713283218185j),(-0.18331475297598115+0.3394398368492309j),(-0.6622817969107165-0.19809922263500318j),(0.356582121554895+0.041210993505229984j),(0.195297598210082+0.050987484143147216j),(0.10247273478022564+0.21541378671824918j),(0.04693386082278761+0.1561839373901946j),(-0.26054511566049715-0.18228405508000428j),(0.13724919966043292+0.007108353994953305j),(0.10202906367665457-0.04253097294965595j)
33,(0.7723903560825885-0.1239850784417801j),(0.1298743160962872+0.3393534524336691j),(-0.18511968711616725-0.37973389201210084j),(-0.023683130034800437+0.06292485515221982j),(0.057704377065704665+0.05189461317921233j),(0.22670305555284723+0.16798974242761122j),(0.1370297759633004+0.025150858853881332j),(-0.09781193143140181-0.10446143875961834j),(0.020032075883677874-0.11009487380259858j),(0.04033477678665738-0.11537185618532504j),(-0.13763549887228566+0.26328806353166284j),(0.011202961308907123+0.14671941016245368j),(0.08209074089231426-0.12101721833980861j),(0.12416188619920326-0.003378015956787701j),(0.133510892540472+0.015308486959926329j),(-1.0515657140477406-0.33340434621853626j),(0.8599454757791902+0.5639168102911446j),(-0.425994761928427-0.27926403939589617j),(0.8605672427997266+0.05418417972863715j),(0.892575949591205-0.030362967484090453j),(0.5304794344088078-0.04933213543885961j),(-0.017369644148321928+0.4118820243886556j),(-0.019716082270923356-0.377591749195727j),(0.015906079836583903+0.15377097802041123j),(0.08694007977957337+0.16566725819907147j)
34,(0.7115538753122309-0.20565107350842576j),(-0.13254048807758442+0.1729950388375234j),(-0.009459655988132615-0.1857466743611576j),(-0.12900318530355107+0.09105982109961318j),(-0.20872733276844652+0.057823860405225254j),(-0.36794473696144697-0.4840058355055082j),(0.2368934004699671+0.18237988572954172j),(-0.14560611377047802-0.2001960945109612j),(0.10139831001272576+0.012764500930527278j),(0.2400946389805902+0.20357645650949008j),(-0.24101045227183504+0.04926612812034208j),(-0.25747044941209857+0.022863541899342185j),(0.550084633374561+0.16774494475517995j),(0.1716831970963886-0.013528862462228564j),(-0.1174922021704104+0.23936317055266615j),(-0.14696696689654953-0.6511953064676116j),(-0.4579592672769597+0.38956443417991465j),(1.0084676063368476+0.03239069705471154j),(0.3410286053209731+0.1057437634463041j),(-0.26300317843740106+0.7768713427473057j),(-0.08597402435362914+0.08925753952640196j),(0.21889568238810472-0.15096128374214124j),(-0.4153440324592078+0.050779592202396626j),(-0.08594590676532059-0.010030953720506572j),(0.11837368396754777-0.2502175204226j)
35,(0.570596235200451-0.11496150933792498j),(-0.2516808066090405-0.09293499374529976j),(0.32288247159123457+0.401908016380805j),(-0.032234653966694934-0.05455874209713566j),(0.04100911593031472+0.0651517760581399j),(-0.3451238005645977+0.03743712568404897j),(0.12008191634482744+0.04954315259739247j),(-0.03781898872121075-0.2832813272441942j),(0.03453568008469523-0.01522589352455109j),(-0.06347967838745698+0.07379584281428399j),(0.08713232808238049-0.25430182421891895j),(-0.09382457535109362+0.028842416404895717j),(0.39587323972954697+0.11068232551278417j),(0.05211478908436455-0.02284364929334988j),(-0.15357175138197615+0.052177600328095194j),(-0.9691152850302309+0.10557462927439382j),(0.488136391567745-0.10472330410160594j),(0.28097702023068527+0.3878056476893629j),(0.5687131477040168+0.07331912627143775j),(-1.2742199333402788-0.06280934439380792j),(-0.14203935789345484+0.06974492930215519j),(0.07194507283390639+0.09510934468687153j),(-0.403655968147357-0.3320487605128453j),(-0.13018963003503278+0.05703731847475995j),(0.31570710363550253-0.11858309504368986j)
36,(0.3538798794557029+0.030155470659280974j),(-0.03123483158888462+0.031565834617596426j),(-0.3628727147519078-0.0028106225991446215j),(0.06075629660739099+0.054123056394671576j),(0.18941997618757248-0.048552283218955224j),(-0.06485214209527292-0.07223400596009552j),(0.3108811622624185-0.02163359377325658j),(0.41075163457157554+0.04787528765489268j),(-0.043083165264822455+0.10347021640995355j),(-0.06545858509167934-0.12316037523122306j),(-0.2837816762684487-0.10834112994036031j),(0.23621190506482573-0.1358608010399323j),(0.5292490684476511-0.04266921853034835j),(-0.023064504909395975+0.04369782631864161j),(-0.21366439501133375-0.06699001751738358j),(0.28869782901817453-0.9784318708611089j),(0.08674705815495042-0.9778606546948437j),(-0.186428841484182-0.20937774798458486j),(0.6276221756769516+0.04728725682008091j),(-0.3844683819924637-0.5238689712637621j),(0.23672275064487633+0.12566061910298465j),(0.06592008356355901+0.10546280982167372j),(-0.14220223038251373-0.003008365570797804j),(-0.027915828123400342+0.07970965885838535j),(0.1725730559538655-0.013139915175756953j)
37,(0.3388845875596412-0.11447667720559256j),(-0.050273117650394064+0.19588779463450118j),(-0.4159202996672471+0.2328242965517082j),(0.04421851799255886-0.01480782346736191j),(0.11817879170341272-0.012348527033940987j),(0.05488763068210758-0.4757304674505316j),(0.34395106479212667-0.02074540399696606j),(0.23911790725446996+0.37322517201609506j),(0.05175490702626956+0.02862138381787796j),(0.013272861737180756-0.09179021613852364j),(-0.21245972529660848-0.10888956637482591j),(0.15602717691312637-0.1567891349895953j),(0.3620678601254763-0.03226986011795235j),(-0.0021270254808103614+0.018803948220891528j),(-0.07198196479138495-0.023876522249248914j),(1.0379112752473512-1.2298474048528876j),(0.009722252060930914-1.1718404275487366j),(-1.3364806086772019-0.9762758598324242j),(0.9523862704854484+0.1670858897677785j),(0.5128524955173143+0.2841785186330933j),(0.03685730147806061+0.024051440085255216j),(0.0203988007341804+0.04470499843720817j),(0.004434629053371221+0.027093938027944117j),(-0.017081411089369725+0.012145059137700637j),(-0.002858173485946103+0.0004060515527328631j)
38,(0.030277844522689244-0.27279688445047506j),(-0.16433921432725584+0.1747433299414837j),(-0.259860029248942-0.08227963904944001j),(0.09027072577150985-0.03908994703541067j),(6.332675812354728e-05-0.034152649803919514j),(-0.12638941641331491+0.0016473359060932785j),(0.27790336226576395+0.23447561780667084j),(-0.3464426301542962+0.28407693232889614j),(-0.0076765776445693245-0.05004374464557345j),(0.0640029403883802+0.09524965589473522j),(0.03185112473721416-0.14405966971224318j),(-0.3792765900547206-0.4425539453820133j),(0.7112368279596502-0.1540257490986056j),(0.00774709565720666-0.0036674459673753518j),(-0.0990835963826927-0.2888820157782942j),(1.9925391907552075-2.0352758265115334j),(-1.5120549439959812-1.009035111015452j),(-0.2623729334440579-0.34858202775537106j),(0.9021353767687079+0.16705034260942137j),(0.7631379890798122-0.882105437992198j),(0.15706334334457864+0.09001491340883394j),(0.031506101043887874-0.12400930910381747j),(0.040282990685733176-0.022329045521258195j),(0.0029712658289952343+0.05839074756840618j),(0.06436306053424645+0.02529667313298882j)
39,(0.27531334388026607-0.09980269437045185j),(0.0963346860789506-0.023275164993342534j),(-0.07231413158520598-0.016626530118890776j),(0.1006745625655205+0.01318559566952876j),(0.07564795579980199-0.015914535705443357j),(0.3646146358803751+0.30256664994564203j),(0.6233786568593239-0.1181845623688802j),(0.33184926980928936+0.3024511515997752j),(-0.0974213002293735+0.053495285794772696j),(-0.03746789276540527-0.05561519760378597j),(0.07292668053735461-0.15390814674866643j),(0.427857696708332-0.40717014381248434j),(0.41600460682818946+0.2957334638526728j),(-0.12731565548741647-0.07831529951005622j),(-0.12784826341512004-0.1371480522049775j),(1.3433881198760413-0.8012533382167677j),(0.44614595783250355+0.10113623694435458j),(-0.7092099632710357+0.04402339255398524j),(0.6368953854656403-0.08302042197398093j),(0.48932303036990593-0.17602480784583624j),(0.3203313978176561-0.07504709172277159j),(0.12750102400799457-0.2267418768857788j),(0.12817973151529-0.07335388653570193j),(0.048223303111759784+0.0635947558054838j),(0.01474690732654024+0.005274214860640024j)
40,(0.28350125145491695-0.05124034383354968j),(-0.5485531812272403+0.09995922584951147j),(0.09279523821877536-0.23570465354635284j),(-0.07622817555122957+0.0904066656787578j),(-0.06241554830690271+0.051003775688558996j),(-0.16957167584474384-0.153838523330382j),(0.8454483473585812-0.09195508778249847j),(-0.08008493782449047+0.16346235293692124j),(-0.10258451371654367+0.07661694604967739j),(-0.022649387407954524-0.1570989043942881j),(0.19035858773468597+0.03120022943368093j),(0.2534872408278133+0.08975692704837028j),(0.10040787548125894+0.02638121794678442j),(-0.24711456720444175-0.06445486201125698j),(0.026772424615439293-0.15466666796572448j),(-0.5978832626258821-0.1364917169798783j),(-0.47424058921169693+0.06981464620932637j),(-0.39748184459263575-0.012885678835131621j),(0.7123839165354501+0.09868119924616592j),(0.01943537347983039+0.4166986122333346j),(-0.026835796839722818+0.012051968543410113j),(-0.04284312897987953-0.07558889819181203j),(0.005283350543249785+0.0009683630434869301j),(0.029816710910780975+0.014179490375200516j),(-0.015444172848264787+0.018133014423097855j)
41,(0.44593813922107944-0.13972891849571964j),(-0.4721981640730827-0.13083764978657245j),(0.2592013361660075-0.041129544731698636j),(-0.1739335009313356+0.047203895083301965j),(-0.05102754150409847-0.021894619248436185j),(-0.2293319941269187-0.10949832761304938j),(0.8040131078663457-0.09473105720206582j),(-0.08235128979254022+0.14212629849769767j),(-0.03150271972547662+0.0025527007679709487j),(0.1256391093607575-0.12970332833226556j),(0.06568065559486433-0.09040565742034436j),(-0.0334484242197115-0.07167236958062463j),(0.07051806096150837-0.012835595603693906j),(-0.049594878923610336+0.038108017458158276j),(-0.009601387053128253-0.032723229774280924j),(-0.9366290945004907+0.06387541378249649j),(-1.0717325286480714+0.060114032297298j),(-0.2361126221762428-0.5686895248101467j),(0.5404430383946315+0.27524104645714387j),(-0.40942730143029143+0.21164121624529283j),(0.33339262796212593+0.08593835561609599j),(0.02453448393178953-0.09588871690108909j),(0.10535306950533137+0.13881015475646177j),(-0.13842286724023253-0.0911444137910203j),(0.05997313617764526-0.027945475155663993j)
42,(0.7030661111785593-0.10408512661611133j),(0.0444401039822455-0.03965941769942267j),(0.4402347430917868-0.057302251085695255j),(-0.02037077727056115-0.004633229799725333j),(-0.05865001812441464-0.09836792950792551j),(-0.591871311283963+0.2317227006704382j),(0.03477207194071248-0.058566208819754856j),(0.3113821866680011+0.27052874081651396j),(-0.03419767582052402+0.37499602601920495j),(0.13411692729168204-0.25553649459660216j),(0.4467559039657065+0.1717024325527225j),(0.021782807477551784+0.003550233305219027j),(0.1755946589602227+0.04506893407738016j),(0.023199626749041594-0.06648913132497727j),(-0.03407635071637373-0.028121345183584466j),(-0.3138388568682756+0.6807660063058718j),(-0.25464654238098655-0.087839103833191j),(0.03413985648402562-1.3050590522249255j),(0.9605726512457051+0.06580051098011769j),(-0.7116145579411179-0.10830214923889192j),(0.3059551733141252-0.17587604655200517j),(0.02340141139412674+0.011352191493181125j),(0.013157547231546881+0.027580332549763137j),(-0.08808896974058314-0.09242304762453629j),(0.019755372551118075+0.05178189037836854j)
